home_SA2,work_SA2,Work_at_home,Drive_a_private_car_truck_or_van,Drive_a_company_car_truck_or_van,Passenger_in_a_car_truck_van_or_company_bus,Public_bus,Train,Bicycle,Walk_or_jog,Ferry,Other,Total
125300,124500,,45,,,,,,15,,,63
347700,348600,,9,,,,,,,,,15
214200,210500,,18,,,,,,,,,24
322200,324800,,12,,,,,6,,,,21
163100,136100,,,,,,,,,,,6
122900,156000,,6,,,,,,,,,6
254700,255000,,12,,,,,,,,,18
149700,154600,,21,,,,,,,,,30
172600,178900,,12,,,,,,,,,21
119200,133500,,,,,,,,,,,6
229200,229600,,,,,,,,,,,6
247700,243700,,9,,,,,,,,,18
221000,220800,,12,,,,,,,,,15
140500,140000,,9,,,,,,,,,9
113000,147700,,6,,,,,,,,,6
315100,316700,,15,,,,,,,,,18
141700,142200,,,,,,,,,,,6
319400,322900,,9,,,,,,,,,9
325700,325500,,,,,,,,,,,9
121500,118500,,,,,,,,,,,6
304300,305900,,12,,,,,,,,,12
312200,312900,,12,,,,,,,,,15
112200,118600,,12,6,,,,,,,,21
118400,133700,,12,,,6,,,,,,21
150700,152000,,6,,,,,,,,,6
319000,330700,,,9,,,,,,,,15
160300,151400,,9,,,,,,,,,9
116900,117600,,6,,,,,,,,,6
156100,146700,,6,,,,,,,,,9
217400,218500,,,,,,,,,,,9
165000,145900,,9,9,,,,,,,,21
160100,148200,,6,,,,,,,,,9
221800,220800,,6,,,,,,,,,6
325900,323000,,12,,,,,,,,,15
128100,138500,,9,,,,,,,,,18
327300,316700,,30,,,,,,,,,33
142100,152700,,12,,,,,,,,,12
243600,245100,,24,,,,,,,,,30
144000,140500,,9,,,,,,,,,9
198000,201700,,6,,,,,,,,,6
150700,154600,,30,,,,,,,,,36
252200,244200,,,,,,,,,,,9
216600,218600,,6,,,,,,,,,9
233600,233300,,15,,,,,,,,,18
200100,201300,,6,,,,,,,,,9
118100,125900,,9,,,,,,,,,12
146400,157100,,,,,,,,,,,6
137800,128700,,9,,,,,,,,,15
158300,152300,,108,9,6,,,,,,,132
326300,331800,,,,,,,,,,,6
318700,325400,,6,,,,,,,,,6
308200,307500,,24,,,,,,,,,27
324000,332500,,12,,,,,,,,,12
129000,133500,,,,,,,,,,,6
133400,141100,,,,,9,,,,,,12
142000,136400,,15,,,,,,,,,24
118300,147700,,,,,,,,,,,6
243400,244100,,,,,,,,,,,6
125000,144200,,12,,,,,,,,,15
160100,154100,,,,,,,,,,,6
115100,115800,,18,,,,,,,,,24
340300,340400,,30,,,,,,,,,36
168600,152300,,,,,,,,,,,6
110400,111300,,75,9,6,,,,,,,93
142100,118800,,,,,,,,,,,6
129100,148200,,,,,,,,,,,6
134600,133800,,,,,,,,,,,6
326800,316700,,18,,,,,,,,,24
321400,327900,,6,,,,,,,,,9
161100,160300,,,,,,,,,,,9
163600,147700,,21,,,,,,,,,21
332900,321200,,12,,,,,,,,,15
169300,169600,,87,12,,,,,,,,105
245400,244400,,9,,,,,,,,,12
358600,358400,,18,,,,,,,,,24
115000,113800,,6,,,,,,,,,12
326100,324900,,12,,,,,9,6,,,33
106600,105300,,12,,,,,,,,,12
117500,136100,,9,,,,,,,,,9
138500,136400,,12,,,18,,,18,,,54
118300,126800,,27,,,,,,,,,36
232700,230500,,27,,,,,,,,,36
233200,233800,,6,,,,,,,,,9
304800,305500,,,,,,,,,,,6
216700,216300,,9,,,,,,,,,15
312900,316700,,6,,,,,,,,,9
360000,359800,,9,,,,,,,,,15
220100,220300,,114,24,,,,,9,,,156
138700,136400,,24,,,12,,,6,,,51
162000,133700,,,,,,,,,,,6
152000,145500,,15,,,,,,,,,18
142500,123500,,9,,,,,,,,,9
158300,145500,,24,,,,,,,,,27
112400,112600,,9,,,,,,,,,12
330100,330700,,33,9,,,,,,,,51
155600,145900,,63,15,,,,,,,,90
193400,196500,,9,,,,,,,,,12
121400,152300,,,,,,,,,,,6
154500,136400,,9,,,,,,,,,9
115900,147700,,9,,,,,,,,,12
203700,202500,,6,,,,,,,,,6
304600,305600,,42,,,,,,,,,48
200900,198700,,9,,,,,,,,,15
106900,105900,,12,,,,,,,,,12
318600,323000,,18,,,,,,,,,24
150700,132400,,6,,,,,,,,,6
327600,320000,,15,,,,,,,,,21
316100,325500,,9,,,,,,,,,9
351300,343600,,,,,,,,,,,6
158200,157300,,9,,6,,,,,,,21
131600,136000,,33,,,,,,9,,,48
320800,320200,,9,,,,,,,,,9
330100,320000,,12,,,,,,,,,18
183700,183500,,27,,,,,,,,,39
307800,307400,,12,,,,,,,,,15
137200,140900,,,,,,,,,,,9
132900,123500,,,,,,,,,,,9
110500,118600,,18,12,,,,,,,,27
126400,127500,,60,12,6,6,,,,,,93
105400,105800,,9,,,,,,,,,9
107300,105400,,9,,,,,,,,,12
162200,166000,,9,,,,,,,,,9
231800,229400,,,,,,,,,,,6
247800,244300,,9,,,,,,,,,12
311500,311400,,9,,,,,,,,,18
131000,157600,,6,,,,,,,,,9
174200,174400,,69,,,,,,,,,78
130100,138100,,,,,,,,,,,6
109800,111300,,6,,,,,,,,,9
158300,149600,,9,,,,,,,,,12
165500,164700,,24,,,,,,,,,30
216300,216700,,,,,,,,,,,6
119200,123500,,,,,,,,,,,9
116300,126600,,6,,,,,,,,,9
154100,143300,,6,,,,,,,,,9
153500,145400,,9,,,,,,,,,9
119800,157600,,12,,,,,,,,,15
121100,136400,,15,,,,,,,,,18
304400,304700,,117,12,9,6,,6,,,9,162
237000,238300,,9,,,,,,,,,15
314500,330700,,9,,,,,,,,,12
131900,134100,,9,,,,,,,,,15
195000,193700,,,,,,,,,,,6
152800,136400,,6,,,,,,,,,6
118600,127500,,6,,,,,,,,,6
155800,145400,,9,,,,,,,,,15
180100,179200,,6,,,,,,,,,9
219500,216600,,6,,,,,,,,,6
320300,328400,,,,,,,,,,,6
232700,229300,,9,,,,,,,,,9
330400,320500,,9,,,,,,,,,9
142100,134800,,12,,,9,,,,,,21
238000,238400,,12,,,,,,,,,24
178800,181600,,15,,,,,,,,,15
115800,114400,,9,,,,,,,,,9
181400,185500,,,,,,,,,,,6
195700,194700,,12,,,,,,,,,15
142600,131300,,,,,12,,,,,,30
335900,325700,,18,,,,,,,,,18
317400,321200,,15,,,,,,,,,18
336100,327100,,33,6,,,,,,,,42
360300,360400,,21,,,,,,,,,33
317300,320500,,12,,,,,,,,,15
129000,138500,,12,,,,9,,,,,24
201200,200100,,102,,,12,,9,6,,,138
252700,251800,,9,,,,,,,,,27
123700,124000,,9,,,,,,,,,12
174200,178900,,,,,,,,,,,6
172200,178900,,36,9,,,,,,,,48
235700,235900,,9,,,,,,,,,9
348700,347700,,60,21,,,,,,,,96
129700,155500,,6,,,,,,,,,9
135000,144800,,,,,,,,,,,6
148500,157600,,21,,,,,,,,,24
209200,214300,,9,,,,,,,,,9
143400,140200,,6,,,,,,,,,6
160200,162300,,6,,,,,,,,,6
156600,161700,,,,,,,,,,,9
124500,144200,,6,,,,,,,,,12
354800,351000,,,,,,,,,,,6
157200,147900,,33,,12,,,,,,,51
113100,113300,,18,,,,,,,,,21
306800,306600,,6,,,,,,,,,9
249400,254100,,9,,,,,,,,,12
206600,205700,,15,,,,,,,,,15
325900,319100,,24,,,,,,,,,30
342300,339800,,6,,,,,,,,,12
317000,328800,,,,,,,,,,,6
346900,344900,,6,,,,,,,,,9
240400,253700,,,,,,,,,,,6
145500,133700,,,,,,,,,,,6
252600,254900,,9,,,,,,,,,12
193700,193900,,156,78,,,,24,9,,,264
250800,239900,,12,,,,,,,,,15
306000,305100,,,,,,,,,,,9
153700,142200,,6,,,,,,,,,6
186100,186000,,15,,,,,,,,,18
257500,257300,,18,,,,,,,,,21
137900,140400,,,,,,,,,,,6
144900,132400,,9,,,,6,,,,,21
142900,146800,,,,,,,,,,,6
115600,126600,,21,,,,,,,,,30
362200,361000,,201,24,15,,,12,9,,,270
129400,126800,,45,,,15,,,,,,75
363000,362500,,12,,,,,,,,,12
322500,325700,,9,,,,,,,,,12
231500,230700,,,,,,,,,,,6
328200,331800,,9,,,,,,,,,9
255200,251300,,,,,,,,,,,6
142100,147700,,27,,,,,,,,,30
136400,132400,,12,,,24,,,9,,,57
224900,225600,,12,,,,,,,,,15
303500,303900,,9,,,,,,,,,9
354800,355600,,6,,,,,,,,,6
317900,320100,,12,,,,,,,,,15
124500,125300,,9,,,,,,,,,9
149000,157600,,27,,,,,,,,,36
136300,145500,,9,,,,,,,,,18
248000,251400,,75,9,6,,135,6,,,6,240
117900,117600,,12,,,,,,,,,12
181900,183600,,9,,,,,,,,,12
340500,339100,,15,,,,,,,,,21
162500,164100,,,,,,,,,,,12
161500,161700,,9,,,,,,,,,12
207200,205500,,33,,,,,,,,,39
140200,134200,,9,,,,,,,,,9
138200,142000,,,,,,,,,,,6
214600,211600,,6,,,,,,,,,9
120400,127200,,18,,,,,,,,,21
332400,330700,,9,,,,,,,,,18
138400,134200,,9,,,,,,,,,9
118600,117300,,15,,,,,,,,,21
196600,197600,,,,,,,,,,,9
325300,316900,,,,,,,,,,,6
338500,319100,,,,,,,,,,,6
128800,127400,,,,,,,,,,,6
105400,105900,,9,,,,,,,,,9
113000,118600,,63,30,,,,,,,,99
320500,328800,,12,,,,,,,,,18
139000,133300,,21,,,21,,,,,,48
333900,316700,,6,,,,,,,,,9
169700,145500,,6,,,,,,,,,9
121300,136100,,,,,,,,,,,9
109000,107400,,,,,,,,,,,6
181200,177200,,6,,,,,,,,,6
188400,188800,,15,,,,,,,,,15
325300,316300,,9,,,,,,,,,9
351100,352200,,6,,,,,,,,,6
182200,179700,,,,,,,,,,,6
241300,251400,,57,9,,,51,,,,,132
360000,360100,,147,36,15,,,,12,,,213
136700,133600,,,,,,,,,,,9
149300,157600,,18,,,,,,,,,21
126500,126600,,60,,,9,,,,,,69
164400,166000,,57,12,,,,,,,,75
138900,138700,,9,,,,,,,,,9
213200,214400,,6,,,,,,,,,12
321800,324900,,6,,,6,,,,,,18
158000,145900,,36,12,,,,,,,,54
349700,353100,,18,,,,,,,,,21
140900,139600,,6,,,,,,,,,12
206000,206800,,123,27,18,,,,,,,177
125000,126600,,12,,,,,,,,,15
306200,305900,,9,,,,,,,,,9
202400,202600,,,,,,,,,,,6
141500,118600,,9,,,,,,,,,12
331700,324900,,27,,,,,,,,,36
142300,127200,,,,,,,,,,,6
131800,135900,,,,,,,,,,,9
217100,218300,,9,,,,,,,,,12
206200,206100,,12,,,,,,,,,9
214700,214800,,9,,,,,,,,,9
303200,304100,,,,,,,,,,,12
117700,136400,,6,,,,,,,,,12
141300,134800,,,,,12,,,,,,18
164700,166000,,24,,,,,,,,,30
157800,158500,,,,,,,,,,,6
139200,132400,,9,,,6,,,,,,27
216400,217700,,36,18,,,,,,,,54
133100,132100,,,,,,,,,,,9
144400,135300,,,,,,,,,,,6
217900,217500,,6,,,,,,,,,6
338200,337700,,51,21,,,,,,,,72
121200,136100,,,,,,,,,,,9
161200,128700,,6,,,,,,,,,9
144500,152700,,,,,,,,,,,9
152500,151300,,9,,,,,,,,,9
177200,179100,,,,,,,,,,,6
252600,252900,,12,,,,,,,,,18
329500,325800,,6,,,,,,,,,9
157700,154400,,12,,,,,,,,,15
350700,350300,,6,,,,,,,,,12
353200,354300,,18,,,,,,,,,30
123300,131400,,9,,,,,,,,,12
248400,243700,,12,,,,,,,,,15
151500,145900,,75,30,6,,,,,,,114
159100,138500,,6,,,,,,,,,12
126500,133600,,,,,,,,,,,6
120700,147900,,15,,,,,,,,,21
151500,154600,,12,,,,,,,,,15
332700,324800,,,,,,,,,,,6
124300,145500,,9,,,,,,,,,15
143000,140300,,12,,,,,,,,,15
116200,147700,,6,,,,,,,,,9
114700,152300,,,,,,,,,,,6
151800,133300,,,,,,,,,,,6
149300,132400,,,,,,,,,,,12
127000,138900,,,,,,,,,,,9
341900,339200,,6,,,,,,,,,6
170200,166000,,33,12,,,,,,,,45
137600,133700,,12,,,15,,,,,,27
319300,322300,,75,15,9,,,6,,,,102
153700,153100,,6,,,,,,,,,9
246600,244300,,51,6,9,21,,,,,,93
194900,195800,,12,,,,,,,,,15
215300,214400,,9,,,,,,,,,9
163300,163100,,,,,,,,,,,6
173500,176300,,9,,,,,,,,,9
315900,320500,,6,,,,,,,,,9
350500,351600,,9,,,,,,,,,12
150800,145900,,69,9,15,,,,,,,96
132000,127500,,21,,,,,,,,,27
326000,327100,,27,,,,,,,,,33
125700,133500,,6,,,,,,,,,9
223700,224100,,12,,,,,,,,,12
196800,194600,,,,,,,,,,,6
118500,120500,,6,,,,,,,,,6
131300,138500,,,,,,6,,,,,15
134400,134200,,9,,,,,,,,,9
138900,136900,,9,,,,,,,,,12
230600,231600,,,,,,,,,,,6
219000,217700,,72,30,,,,,,,,114
142300,128700,,15,,,,,,,,,24
133000,134800,,,,,,,,,18,,27
123700,126800,,81,,,18,,,,,,114
193500,193100,,18,,,,,,,,,18
112900,113900,,15,,,,,,,,,21
121600,157600,,6,6,,,,,,,,12
320200,323500,,39,9,,,,6,,,,60
115800,132400,,6,,,,,,,,,9
140200,136900,,12,,,,,,,,,15
307400,307000,,,,,,,,,,,9
127900,134800,,,,,,,,,,,6
117900,113800,,18,9,,,,,,,,27
146200,147000,,6,,,,,,,,,6
112400,118800,,9,,,,,,,,,15
157400,133200,,6,,,,,,,9,,18
243000,245700,,9,,,,,,,,,9
319300,327600,,,,,,,,,,,6
307500,306300,,,,,,,,,,,9
160500,136100,,6,,,,,,,,,6
180600,173200,,,,,,,,,,,9
129800,130400,,6,,,,,,,,,9
142700,140300,,18,,,,,,,,,21
114900,115100,,21,,,,,,,,,27
218700,218600,,9,,,,,,,,,9
243700,245700,,12,6,,,,,,,,21
340100,341200,,57,12,,,,,,,,78
112100,112900,,6,,,,,,,,,6
136500,134700,,9,,,,,,,,,9
243400,245100,,33,,,,,,,,,33
321800,328100,,18,,,,,,,,,21
137800,143400,,,,,,,,,,,6
121600,147700,,12,,,,,,,,,12
126900,133500,,18,,,,,,,,,21
321000,331500,,15,,,,,,,,,21
248900,249700,,15,,,,,,,,,24
146500,141100,,,,,,,,,,,6
231000,231200,,9,,,,,,,,,15
161600,147400,,9,,,,,,,,,9
160700,164300,,,,,,,,,,,6
331900,332700,,6,,,,,,,,,6
318300,317000,,9,,,,,,,,,15
167500,167600,,9,,,,,,,,,9
114000,113600,,15,,,,,,,,,18
136800,155500,,15,,,,,,,,,15
156800,145900,,30,,,,,,,,,39
302800,302100,,9,,,,,,,,,12
193500,193200,,12,,,,,,,,,18
152800,137700,,6,,,,,,,,,6
155500,144200,,,,,,,,,,,9
252100,251700,,,,,,,,48,,,51
151300,160100,,6,,,,,,,,,6
211900,208600,,15,,,,,,,,,21
254000,251600,,36,,,24,,9,,,,81
202600,203800,,24,,,,,,,,,33
213400,214500,,,,,,,,,,,6
228400,227900,,6,,,,,,,,,6
235700,235200,,72,12,6,,,,9,,,102
200000,201800,,,,,,,,,,,9
250800,252100,,12,,,6,,,9,,,33
149200,152400,,18,,,,,,,,,21
133400,145900,,6,,,,9,,,,,24
251600,253700,,6,,,,,,,,,21
313500,313200,,24,,,,,,,,,30
331200,324200,,15,,,,,,,,,24
135200,125100,,,,,,,,,,,6
245600,249700,,6,,,,,,,,,12
138100,137400,,9,,,,,,,,,9
238500,239900,,42,9,,,6,,,,,60
122800,127100,,,,,,,,,,,9
254600,254900,,33,,,,,,,,,45
143900,126600,,12,,,,,,,,,12
324300,320500,,,,,,,,,,,9
142500,128700,,6,,,,,,,,,9
134600,131300,,30,,,,,,,,,36
159900,150100,,18,,,,,,,,,24
154500,156000,,27,,,,,,,,,42
257100,251400,,6,,,,18,,,,,30
119800,136400,,12,,,,,,,,,18
210000,214300,,18,,,,,,,,,24
109100,107100,,12,,,,,,,,,12
111700,131300,,,,,,,,,,,6
115500,117300,,54,6,9,,,,,,,72
147200,150700,,,,,,,,,,,9
339000,339800,,12,9,,,,,,,,24
324000,328400,,15,,,,,,,,,21
331300,326100,,,,,,,,,,,6
119400,127200,,6,,,,,,,,,9
302300,303300,,9,,,,,,,,,12
114200,118600,,24,9,,,,,,,,33
319900,331800,,12,,,,,,,,,12
125300,138500,,18,,,,,,,,,27
118100,117000,,,,,,,,,,,9
133000,136400,,9,,,,,,,18,,33
178200,180200,,9,,,,,,,,,12
174800,174900,,39,6,,,,,,,,48
352100,352200,,,,,,,,,,,9
330800,321800,,6,,,,,,,,,6
119800,147700,,15,,,,,,,,,18
188800,188900,,15,,,,,,,,,18
157500,157200,,,,,,,,,,,6
242600,249700,,9,,,,,,,,,18
249800,248900,,18,,,6,,,,,,27
313200,314400,,24,,,,,,,,,24
181100,180100,,,,,,,,,,,6
133600,138500,,42,6,,,36,,,,,96
161300,161700,,18,,,,,,,,,27
185800,174800,,9,,,,,,,,,15
321800,322300,,24,,,,,,,,,36
137800,132100,,9,,,,,,,,,9
148300,145400,,6,,,,,,,,,12
139000,133900,,9,,,,,,,,,9
317700,320400,,42,6,,,,,,,,57
214800,215000,,,,,,,,,,,6
319300,318200,,,,,,,,,,,6
334100,334000,,39,12,,,,,,,,51
238500,249700,,6,,,,,,,,,15
327900,328900,,,,,,,,,,,9
118500,133900,,,,,,,,,,,6
137200,133600,,6,,,,,,,,,9
132100,133900,,9,,,,,,,,,9
304600,305300,,33,,,,,,,,,42
126800,117300,,6,,,,,,,,,12
347900,347700,,51,21,,,,,,,,75
161000,162200,,9,,,,,,,,,15
176200,172300,,,,,,,,,,,6
330600,323000,,12,,,,,,,,,12
156600,150100,,,,,,,,,,,6
201200,200200,,6,,,,,,,,,6
222800,222500,,9,,,,,,,,,12
117700,133000,,9,,,,,,,,,9
158500,142200,,,,,,,,,,,6
243400,242200,,9,,,,,,,,,12
313600,325500,,12,,,,,,,,,12
336100,325500,,39,,,,,,,,,48
119900,124000,,6,,,,,,,,,12
314500,314600,,21,,,,,,,,,24
228000,230600,,72,9,,,,,,,,81
211900,210200,,9,,,,,,,,,15
108200,106700,,6,,,,,,,,,9
134500,133400,,,,,,,,,,,9
318400,326600,,,,,,,,,,,9
146800,144200,,9,,,,,,,,,15
242400,250700,,12,,,,12,,,,,33
132500,133900,,51,12,,,,,,,,72
241600,250900,,,,,,21,,,,,24
132600,125700,,18,,,,,,,,,18
136100,147900,,6,,,,,,,,,9
218700,218300,,33,,,,,,,,,42
348800,348100,,165,18,9,12,,6,,,,213
162100,152300,,111,12,6,,,,,,,135
161800,147900,,63,12,,,,,,,,78
325100,322200,,15,,,,,,,,,18
160700,163200,,12,,,,,,,,,15
325600,331800,,9,,,,,,,,,12
117600,155500,,,,,,,,,,,6
134400,132400,,21,,,30,,,9,,,69
352300,350000,,,,,,,,,,,6
131500,135800,,9,,,,,,,,,9
187300,187100,,24,,,,,,,,,36
171100,176300,,,,,,,,,,,6
143000,144200,,24,,,,,,,,,33
178800,179800,,48,,,,,,,,,54
194700,193800,,27,,,,,,,,,33
146300,147100,,6,,,,,,,,,12
211700,212000,,,,,,,,,,,6
115500,132400,,,,,,,,,,,9
319600,320100,,,,,,,,,,,9
160000,160100,,15,,,,,,,,,21
119600,125100,,27,,,,,,,,,33
143400,147700,,15,,,,,,,,,21
144300,133700,,15,,,,6,,,,,30
134600,131900,,9,,,,,,,,,12
110200,111300,,36,,,,,,,,,42
231000,230800,,,,,,,,,,,6
335300,324200,,6,,,,,,,,,9
205200,206800,,69,6,,,,,,,,75
143200,143300,,6,,,,,,,,,6
154700,133200,,9,,,,,,,,,18
111200,111100,,96,21,,,,,,,,123
142700,134400,,6,,,,,,,,,9
130700,136100,,9,,,,,,,6,,21
242000,248000,,,,,,,,,,,6
247900,252900,,15,,,,,,,,,21
231300,232700,,9,,,,,,,,,15
330300,317500,,15,9,,,,,,,,24
351600,350400,,9,,,,,,,,,12
164600,161400,,6,,,,,,,,,9
322700,325500,,27,,,,,6,,,,39
139100,147900,,18,,,,,,,,,30
362100,359100,,,,,,,,,,,9
305200,304000,,36,12,,,,,,,,51
211200,209500,,21,,,,,,,,,24
122000,128500,,,,,,,,,,,6
158300,158500,,9,,,,,,,,,15
324600,321300,,12,,,,,,,,,12
200600,201700,,12,,,,,,,,,15
346700,347100,,,,,,,,,,,9
134100,136400,,,,,,,,,,,18
218600,218400,,12,,,,,,,,,12
244100,244600,,21,,,,,,6,,,39
153000,133300,,,,,,,,,,,9
165400,166000,,105,33,12,,,,,,,153
153600,161700,,,,,,,,,,,6
113600,126800,,12,,,,,,,,,15
175500,179400,,138,21,6,6,,,,,,171
129800,130300,,6,,,,,,,,,9
219000,218400,,18,6,,,,,,,,24
313600,324900,,9,,,,,,,,,9
228600,229200,,48,27,,,,,,,,75
327000,325500,,24,,,,,,,,,39
317400,315000,,,6,,,,,,,,9
115700,115800,,21,,,,,,,,,24
137600,136000,,18,,,9,,,,,,33
334100,334800,,9,,,,,,,,,15
126300,126800,,36,,,6,,,,,,48
195500,193800,,129,15,,,,9,,,,165
116400,138500,,,,,,,,,,,6
121800,147700,,,6,,,,,,,,9
133600,133700,,18,,,9,9,,,,,45
219300,218300,,12,,,,,,,,,12
146200,146000,,,,,,,,,,,9
153900,147900,,33,,,,,,,,,39
114400,113800,,99,36,,6,,,,,,141
145300,147400,,12,,,,,,,,,21
150200,133200,,9,,,,,,,,,12
154300,151300,,9,,,,,,,,,9
131600,147700,,12,,,,,,,,,12
135700,138500,,6,,,12,,,9,,,36
129300,128800,,9,,,,,,,,,12
241900,241800,,9,,,,,,,,,12
154800,156000,,21,,,,,,,,,27
136600,135800,,6,,,,,,,,,15
353500,349900,,12,,,,,,,,,12
135100,117300,,,,,6,,,,,,15
144500,150100,,,,,,,,,,,9
337400,338200,,30,,,,,,,,,39
124900,130900,,9,,,,,,,,,9
358600,358900,,6,,,,,,,,,9
145300,128700,,9,,,,,,,,,9
332000,321200,,15,,,,,,,,,18
104900,106300,,,,,,,,,,,9
228500,232100,,6,,,,,,,,,9
219600,218600,,9,,,,,,,,,9
205100,205500,,21,,,,,,,,,21
136600,123500,,9,,,,,,,,,12
170500,165300,,6,,,,,,,,,12
128400,125300,,,,,,,,,,,6
231300,228800,,24,,,,,,,,,30
240100,239000,,9,,,,,,,,,9
130300,133200,,15,,,15,,,,,,45
253100,252900,,36,,,,,,18,,,60
173600,174400,,18,,,,,,,,,21
124800,136400,,9,,,,,,,,,18
328300,324000,,6,,,,,,,,,6
209900,209500,,33,,,,,,12,,,57
139700,133800,,6,,,,,,,,,12
126200,131400,,12,,,,,,,,,21
140300,131900,,,,,,,,,,,6
305600,305800,,9,,,,,,,,,15
132400,150100,,,,,,,,,,,6
197500,197100,,30,,6,,,,,,,36
126400,131000,,,,,,,,,,,9
238500,248900,,6,,,,,,,,,6
316600,326600,,18,,,,,,,,,24
333100,317500,,6,,,,,,,,,9
145800,145900,,39,6,6,,,,,,,57
354200,352700,,9,,,,,,,,,9
330500,323500,,24,,,,,,,,,36
183000,176300,,6,,,,,,,,,12
321600,318400,,,,,,,,,,,6
193500,194700,,48,12,,,,,,,,63
158500,155500,,147,15,18,,,,9,,,198
249500,248100,,,,,,,,,,,9
330900,317500,,9,,,,,,,,,12
180900,178900,,75,24,,,,,,,,117
244500,244900,,9,,,,,,,,,12
116200,123500,,15,6,,,,,,,,24
215500,208900,,6,,,,,,,,,12
350600,354300,,18,9,,,,,,,,30
120000,133700,,,,,9,,,,,,15
196200,197400,,,,,,,,,,,9
144000,133800,,6,,,,,,,,,15
139700,145000,,6,,,,,,,,,9
119700,133700,,,,,,,,,,,6
211700,210200,,9,,,,,,,,,15
303300,304100,,,,,,,,,,,9
306000,304800,,15,,,,,,,,,18
207900,206800,,9,,,,,,,,,9
159600,133300,,,,,,,,,,,9
318400,325700,,,,,,,,,,,9
323400,326600,,36,,,,,9,,,,57
193200,194500,,21,,,,,,,,,27
139800,136100,,24,,,9,,,,,,39
132100,142200,,,,,,,,,,,6
124700,132700,,9,,,,,,,,,12
190400,190300,,,,,,,,,,,6
120500,126800,,33,,,,,,,,,42
134700,132500,,,,,,,,,,,6
126300,145900,,21,6,,,,,,,,30
315900,313800,,,,,,,,,,,9
192100,190600,,9,,,,,,6,,,18
216800,219300,,,,,,,,,,,9
157000,136100,,,,,,,,,,,6
165100,165400,,6,,,,,,,,,6
128900,127500,,66,9,9,6,,,6,,,99
196100,194700,,,,,,,,,,,9
240700,239900,,120,15,24,21,,,9,,,195
130000,131500,,9,,,,,,,,,12
125300,131300,,18,,,9,,,,,,30
161400,162500,,15,,,,,,,,,18
327200,327800,,6,,,,,,,,,9
119500,113800,,,,,,,,,,,6
135900,147900,,,,,,,,,,,9
117200,132400,,9,,,9,,,,,,24
337000,338100,,9,,,,,,,,,12
214900,214400,,15,,,,,,,,,15
330000,327600,,15,,,,,,,,,15
254800,255000,,36,,,,,,9,,,54
111300,117300,,9,,,,,,,,,18
206900,204800,,,,,,,,,,,6
116900,116600,,,,,,,,,,,6
154800,155500,,78,9,9,6,12,,,,,117
122700,133300,,15,,,18,,,,,,39
165300,145400,,6,,,,,,,,,9
163500,155500,,48,6,,,,,,,,66
144000,135300,,,,,,,,,,,12
334500,325000,,6,,,,,,,,,6
345200,345600,,27,18,6,,,,,,,57
240400,247900,,12,,,,,,,,,15
347900,347400,,6,,,,,,,,,12
173500,175200,,6,,,,,,,,,9
101800,103300,,,,,,,,,,,6
162100,163200,,39,,,,,,,,,60
146800,138500,,24,,,,,,,,,30
133200,144200,,,,,,12,,,,,21
163300,132700,,,,,,,,,,,9
152100,151200,,,,,,,,,,,6
228800,232500,,9,,,,,,,,,9
159300,142200,,,,,,,,,,,6
197500,194700,,27,12,,,,,,,,39
146800,133200,,6,,,,,,,,,12
225000,224000,,,,,,,,,,,9
248000,247900,,39,,,,,,6,,,54
161800,164100,,9,,,,,,,,,9
171400,179000,,6,,,,,,,,,6
319800,320400,,42,6,,,,,12,,,69
317400,320600,,9,,,,,,,,,9
249500,253000,,9,,,,,,,,,12
145100,132400,,18,,,,,,,,,27
327400,331800,,,,,,,,,,,6
140200,133700,,9,,,21,,,,,,36
161300,149600,,6,,,,,,,,,6
304800,305700,,24,6,,,,,,,,33
319200,322400,,6,,,,,,,,,9
143600,134100,,9,,,,,,,,,12
135100,144200,,,,,6,,,,,,12
213900,213300,,12,,,,,,,,,18
324400,336000,,,,,,,,,,,6
126700,126400,,,,,,,,,,,6
326900,330700,,18,,,,,,,,,18
105400,104800,,9,,,,,,,,,9
129200,142000,,,,,,,,,,,6
219400,218400,,9,,,,,,,,,9
253000,251300,,,,,12,,,,,,18
136200,132400,,15,,,15,,,,,,36
214400,215400,,15,,,,,,,,,18
238000,250900,,9,,,,18,,,,,27
182500,175000,,6,,,,,,,,,6
134700,147900,,39,,,,,,,,,48
193500,195200,,15,,,,,,,,,15
124400,124000,,15,,,,,,,,,18
212200,210500,,51,12,,,,,,,,69
119000,117700,,,,,,,,,,,6
131000,133200,,15,,,,,,,,,30
104300,103300,,9,,,,,,,,,9
319500,316600,,6,,,,,,,,,6
162900,159300,,6,,,,,,,,,6
144000,141100,,12,,6,,,,,,,21
227800,229200,,18,9,,,,,,,,27
251200,251400,,45,,12,114,,42,411,,12,636
169700,147700,,,,,,,,,,,12
154000,154800,,6,,,,,,,,,12
184600,175200,,6,,,,,,,,,6
108800,106800,,6,,,,,,,,,6
246600,244600,,12,,,,,,,,,12
192800,193100,,6,,,,,,,,,9
302700,302800,,33,9,,,,,,,,45
130000,144200,,6,,,,,,,,,9
194100,194500,,18,,,,,,,,,21
165800,161400,,15,,,,,,,,,18
118100,115500,,9,,,,,,,,,15
327100,324200,,,,,,,,,,,9
117800,117300,,42,,,6,,,15,,,69
209800,211600,,15,,,,,,,,,27
149500,145400,,12,,,,,,,,,15
117200,133200,,12,,,15,,,,,,30
